VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount,date,DATE,PRCP,TMIN,TMAX
1,3/5/16 16:22,3/5/16 16:31,1,1.8,-73.95982361,40.77102661,1,-73.98252106,40.76826477,1,9,0,0.5,1.95,0,11.75,3/5/16,3/5/16 0:00,0,28,41
2,3/5/16 19:10,3/5/16 19:17,1,1.13,-73.96971893,40.75379181,1,-73.98033142,40.74098969,1,6.5,0,0.5,1.46,0,8.76,3/5/16,3/5/16 0:00,0,28,41
1,2/7/16 17:26,2/7/16 17:38,1,2.2,-73.97206879,40.7570076,1,-73.98365021,40.77604294,2,10,1,0.5,0,0,11.8,2/7/16,2/7/16 0:00,0,33,47
2,3/10/16 17:51,3/10/16 17:57,2,1.23,-73.96388245,40.75670242,1,-73.95287323,40.77203369,1,6.5,1,0.5,1.5,0,9.8,3/10/16,3/10/16 0:00,0,63,79
1,2/5/16 9:08,2/5/16 9:16,1,0.6,-73.96938324,40.76607132,1,-73.97636414,40.75915527,1,6.5,0,0.5,1.5,0,8.8,2/5/16,2/5/16 0:00,0.53,31,44
1,2/2/16 3:54,2/2/16 4:17,1,8.4,-73.9876709,40.73258209,1,-73.86837006,40.74647903,2,26,0.5,0.5,0,0,27.3,2/2/16,2/2/16 0:00,0,38,50
1,3/2/16 7:45,3/2/16 8:11,2,5.9,0,0,1,0,0,2,23,0,0.5,0,0,23.8,3/2/16,3/2/16 0:00,0.14,29,55
2,3/12/16 9:40,3/12/16 9:47,1,1.04,-73.97619629,40.76411057,1,-73.98969269,40.76837158,2,6.5,0,0.5,0,0,7.3,3/12/16,3/12/16 0:00,0,40,59
2,3/1/16 9:20,3/1/16 9:38,2,2.62,-73.97849274,40.78565979,1,-73.97550964,40.75772858,1,13,0,0.5,3.45,0,17.25,3/1/16,3/1/16 0:00,0,39,52
2,3/6/16 0:04,3/6/16 0:20,4,5.91,-73.96639252,40.77048111,1,-73.93834686,40.82878113,1,19.5,0.5,0.5,1,0,21.8,3/6/16,3/6/16 0:00,0,32,44
2,2/11/16 19:09,2/11/16 19:51,2,9.15,-73.99034882,40.75710297,1,-73.92695618,40.68706512,2,33.5,1,0.5,0,0,35.3,2/11/16,2/11/16 0:00,0,18,31
2,3/8/16 7:36,3/8/16 7:44,5,1.45,-73.95935822,40.77516937,1,-73.9728775,40.75918961,1,7.5,0,0.5,1.66,0,9.96,3/8/16,3/8/16 0:00,0,47,67
2,2/5/16 15:02,2/5/16 15:23,1,9.39,-73.99059296,40.74023056,1,-73.87075043,40.77397156,1,28,0,0.5,6.87,5.54,41.21,2/5/16,2/5/16 0:00,0.53,31,44
2,2/3/16 7:31,2/3/16 8:03,1,7.35,-74.0171814,40.70537186,1,-73.97241974,40.7650032,1,26,0,0.5,8.04,0,34.84,2/3/16,2/3/16 0:00,0.73,42,59
1,2/3/16 21:33,2/3/16 21:42,1,1.7,-73.95933533,40.77666092,1,-73.98225403,40.77098846,1,8.5,0.5,0.5,2.45,0,12.25,2/3/16,2/3/16 0:00,0.73,42,59
2,2/7/16 2:04,2/7/16 2:04,1,0,0,0,5,0,0,4,65,0,0.5,0,0,65.8,2/7/16,2/7/16 0:00,0,33,47
1,2/3/16 20:23,2/3/16 20:36,1,2.1,-73.99501038,40.74010468,1,-73.97330475,40.75809479,1,10.5,0.5,0.5,2.35,0,14.15,2/3/16,2/3/16 0:00,0.73,42,59
2,3/4/16 18:16,3/4/16 18:27,1,1.09,-74.00231171,40.7293396,1,-74.00840759,40.71893311,1,8.5,1,0.5,2.06,0,12.36,3/4/16,3/4/16 0:00,0.11,30,39
1,3/14/16 11:35,3/14/16 11:49,1,1.2,-73.98368073,40.75474167,1,-73.96686554,40.75323486,1,10,0,0.5,3.2,0,14,3/14/16,3/14/16 0:00,0.29,40,51
2,3/12/16 21:59,3/12/16 22:03,1,1.43,-73.97730255,40.78442001,1,-73.96317291,40.79940033,1,6,0.5,0.5,1.46,0,8.76,3/12/16,3/12/16 0:00,0,40,59
1,1/9/16 18:28,1/9/16 18:36,1,1.3,-73.97742462,40.75799179,1,-73.99131012,40.74391937,1,7,0,0.5,1.55,0,9.35,1/9/16,1/9/16 0:00,0,40,47
2,3/3/16 7:48,3/3/16 7:56,1,2.05,-73.96234131,40.75894165,1,-73.97490692,40.74456024,1,8.5,0,0.5,1.86,0,11.16,3/3/16,3/3/16 0:00,0,26,36
1,3/1/16 17:15,3/1/16 17:17,1,0.3,-73.95027161,40.77568436,1,-73.94677734,40.77914429,1,3.5,1,0.5,1.3,0,6.6,3/1/16,3/1/16 0:00,0,39,52
1,1/7/16 16:12,1/7/16 16:19,1,0.6,-73.98288727,40.76095581,1,-73.97473907,40.7651062,1,6,1,0.5,1,0,8.8,1/7/16,1/7/16 0:00,0,31,46
1,2/7/16 14:48,2/7/16 15:03,1,2,-73.9947052,40.75052261,1,-73.97073364,40.7586937,1,11.5,0,0.5,2.45,0,14.75,2/7/16,2/7/16 0:00,0,33,47
2,3/13/16 7:47,3/13/16 8:02,5,4.18,-73.95191193,40.76652908,1,-73.94857788,40.76340866,1,15,0,0.5,3.16,0,18.96,3/13/16,3/13/16 0:00,0,50,62
2,2/11/16 22:47,2/11/16 22:58,2,2.59,-73.98376465,40.7424736,1,-73.98874664,40.76873016,1,10.5,0.5,0.5,2.36,0,14.16,2/11/16,2/11/16 0:00,0,18,31
1,2/11/16 9:59,2/11/16 10:06,1,0.7,-73.98194885,40.76668549,1,-73.97792816,40.75874329,2,6.5,0,0.5,0,0,7.3,2/11/16,2/11/16 0:00,0,18,31
1,1/9/16 12:17,1/9/16 12:25,2,1.4,-73.97381592,40.76393509,1,-73.99049377,40.75675964,2,7.5,0,0.5,0,0,8.3,1/9/16,1/9/16 0:00,0,40,47
2,1/3/16 17:41,1/3/16 17:45,1,0.71,-73.98806,40.72380066,1,-73.9924469,40.73011017,1,5,0,0.5,1,0,6.8,1/3/16,1/3/16 0:00,0,35,45
2,2/4/16 14:19,2/4/16 14:46,5,1.9,-73.97522736,40.75269318,1,-73.98035431,40.77062607,1,16.5,0,0.5,5.19,0,22.49,2/4/16,2/4/16 0:00,0,44,59
2,3/2/16 14:42,3/2/16 15:01,1,3.35,-73.96208191,40.81061172,1,-73.9812088,40.76641846,1,15.5,0,0.5,3.26,0,19.56,3/2/16,3/2/16 0:00,0.14,29,55
2,3/2/16 15:19,3/2/16 15:38,1,1.2,-73.96961212,40.76282883,1,-73.98113251,40.75320816,1,12.5,0,0.5,2.66,0,15.96,3/2/16,3/2/16 0:00,0.14,29,55
1,1/2/16 19:55,1/2/16 20:13,1,1.9,-73.98618317,40.75912476,1,-73.98588562,40.73744965,2,12,0.5,0.5,0,0,13.3,1/2/16,1/2/16 0:00,0,32,40
2,2/4/16 14:20,2/4/16 14:50,1,3.46,-73.98169708,40.7593956,1,-73.97958374,40.73104858,1,19.5,0,0.5,4.06,0,24.36,2/4/16,2/4/16 0:00,0,44,59
1,1/10/16 15:40,1/10/16 15:43,1,0.5,-73.97807312,40.77712631,1,-73.978508,40.78306198,2,4,0,0.5,0,0,4.8,1/10/16,1/10/16 0:00,1.8,40,59
2,2/11/16 20:40,2/11/16 20:54,2,2.14,-73.98097992,40.75048828,1,-74.00227356,40.7387886,1,10.5,0.5,0.5,2.95,0,14.75,2/11/16,2/11/16 0:00,0,18,31
1,3/2/16 9:47,3/2/16 9:55,1,1.5,-73.9761734,40.76527023,1,-73.98410797,40.77969742,1,7.5,0,0.5,1.25,0,9.55,3/2/16,3/2/16 0:00,0.14,29,55
2,3/2/16 9:20,3/2/16 9:43,1,1.87,-73.97187042,40.7659111,1,-73.99162292,40.74938965,2,14.5,0,0.5,0,0,15.3,3/2/16,3/2/16 0:00,0.14,29,55
2,2/2/16 5:06,2/2/16 5:10,1,0.92,-73.98223877,40.77751923,1,-73.97942352,40.76615143,1,5.5,0.5,0.5,1.2,0,8,2/2/16,2/2/16 0:00,0,38,50
2,3/4/16 21:26,3/4/16 21:29,1,0.5,-73.95101929,40.78341675,1,-73.95717621,40.78296661,2,4.5,0.5,0.5,0,0,5.8,3/4/16,3/4/16 0:00,0.11,30,39
2,2/19/16 23:39,2/19/16 23:53,2,3.23,-73.95267487,40.77796555,1,-73.98874664,40.76337814,2,12.5,0.5,0.5,0,0,13.8,2/19/16,2/19/16 0:00,0,24,39
1,2/4/16 11:44,2/4/16 11:57,1,1.2,-73.99585724,40.74369049,1,-74.00632477,40.7335434,1,9.5,0,0.5,2.55,0,12.85,2/4/16,2/4/16 0:00,0,44,59
2,1/2/16 23:19,1/2/16 23:24,1,0.83,-73.97525787,40.74872589,1,-73.98526764,40.74472809,2,5.5,0.5,0.5,0,0,6.8,1/2/16,1/2/16 0:00,0,32,40
2,2/12/16 9:00,2/12/16 9:06,2,0.89,-74.00271606,40.72818375,1,-74.00234985,40.71892166,1,6,0,0.5,0.68,0,7.48,2/12/16,2/12/16 0:00,0,15,27
2,2/4/16 8:36,2/4/16 8:47,1,0.92,-73.99095154,40.74882126,1,-73.98793793,40.74119186,1,8,0,0.5,2.64,0,11.44,2/4/16,2/4/16 0:00,0,44,59
1,2/3/16 7:31,2/3/16 7:49,1,3,-73.98282623,40.74793625,1,-73.98053741,40.78007889,1,13.5,0,0.5,2.85,0,17.15,2/3/16,2/3/16 0:00,0.73,42,59
1,3/2/16 21:42,3/2/16 22:05,1,6,-73.99398041,40.75276184,1,-73.95349121,40.80157471,2,22,0.5,0.5,0,0,23.3,3/2/16,3/2/16 0:00,0.14,29,55
1,3/2/16 19:33,3/2/16 19:36,1,0.7,-73.98152924,40.77364349,1,-73.98049164,40.78223419,1,4.5,1,0.5,1.25,0,7.55,3/2/16,3/2/16 0:00,0.14,29,55
1,2/6/16 8:04,2/6/16 8:07,2,0.9,-73.99932098,40.68000412,1,-73.99106598,40.69009018,1,5,0,0.5,1.45,0,7.25,2/6/16,2/6/16 0:00,0,30,40
2,3/6/16 17:06,3/6/16 17:17,1,1.87,-74.00150299,40.74728012,1,-73.97776794,40.74945068,2,9,0,0.5,0,0,9.8,3/6/16,3/6/16 0:00,0,32,44
2,1/2/16 0:15,1/2/16 0:21,3,1.12,-74.00318909,40.72840881,1,-73.99075317,40.72503281,1,6.5,0.5,0.5,1,0,8.8,1/2/16,1/2/16 0:00,0,32,40
1,2/12/16 13:04,2/12/16 13:06,1,0.4,-73.9678421,40.79250336,1,-73.97167969,40.78742218,2,3.5,0,0.5,0,0,4.3,2/12/16,2/12/16 0:00,0,15,27
1,2/2/16 22:17,2/2/16 22:47,1,10,-74.01168823,40.70407104,1,-73.95335388,40.80527115,1,31.5,0.5,0.5,6.55,0,39.35,2/2/16,2/2/16 0:00,0,38,50
2,3/9/16 19:13,3/9/16 19:16,1,0.48,-73.95226288,40.77745056,1,-73.95385742,40.77462006,2,4,1,0.5,0,0,5.8,3/9/16,3/9/16 0:00,0,44,77
2,3/13/16 16:45,3/13/16 16:57,1,1.86,-73.98278046,40.77191162,1,-73.96188354,40.75780106,2,9,0,0.5,0,0,9.8,3/13/16,3/13/16 0:00,0,50,62
2,2/11/16 21:01,2/11/16 21:46,1,7.68,-73.97969818,40.76463699,1,-73.93100739,40.70185852,1,32,0.5,0.5,8.32,0,41.62,2/11/16,2/11/16 0:00,0,18,31
2,2/11/16 12:42,2/11/16 13:09,1,2.01,-73.99141693,40.73920822,1,-73.99279785,40.75855255,1,16.5,0,0.5,3.46,0,20.76,2/11/16,2/11/16 0:00,0,18,31
2,2/2/16 17:55,2/2/16 17:59,1,0.51,-73.9604187,40.77645111,1,-73.96595001,40.77209854,1,4.5,1,0.5,1.58,0,7.88,2/2/16,2/2/16 0:00,0,38,50
2,3/12/16 23:54,3/13/16 0:24,2,4.93,-73.95339966,40.77559662,1,-74.00861359,40.73812485,1,21,0.5,0.5,4.46,0,26.76,3/12/16,3/12/16 0:00,0,40,59
1,3/2/16 5:26,3/2/16 5:46,1,5.5,-73.9703064,40.79368591,1,-73.93852997,40.74970627,1,19.5,0.5,0.5,4.16,0,24.96,3/2/16,3/2/16 0:00,0.14,29,55
2,3/8/16 19:27,3/8/16 19:39,1,2.43,-73.97070313,40.76177979,1,-73.9706192,40.78826904,1,10.5,1,0.5,3.08,0,15.38,3/8/16,3/8/16 0:00,0,47,67
1,3/6/16 12:55,3/6/16 13:08,2,2.3,-73.94299316,40.79008865,1,-73.97557068,40.78704453,1,11,0,0.5,2.95,0,14.75,3/6/16,3/6/16 0:00,0,32,44
1,1/10/16 2:02,1/10/16 2:24,1,5.7,-73.99401855,40.72046661,1,-73.96794891,40.64968109,1,20.5,0.5,0.5,4.35,0,26.15,1/10/16,1/10/16 0:00,1.8,40,59
2,3/5/16 15:32,3/5/16 15:42,2,0.89,-73.98279572,40.74265671,1,-73.98773193,40.74944687,2,7,0,0.5,0,0,7.8,3/5/16,3/5/16 0:00,0,28,41
2,2/4/16 16:51,2/4/16 16:59,1,1.48,-74.00312805,40.72336578,1,-74.00915527,40.73810196,2,7,1,0.5,0,0,8.8,2/4/16,2/4/16 0:00,0,44,59
1,1/9/16 15:31,1/9/16 15:44,1,3,-74.00222015,40.75567245,1,-74.00925446,40.7155304,1,13,0,0.5,2,0,15.8,1/9/16,1/9/16 0:00,0,40,47
2,3/8/16 9:54,3/8/16 10:26,1,3.78,-73.98509979,40.73244858,1,-73.99305725,40.77048111,1,21,0,0.5,4.36,0,26.16,3/8/16,3/8/16 0:00,0,47,67
1,3/14/16 18:43,3/14/16 18:48,1,0.9,-73.9730835,40.76099014,1,-73.96484375,40.77242661,1,5.5,1,0.5,1,0,8.3,3/14/16,3/14/16 0:00,0.29,40,51
2,3/1/16 8:15,3/1/16 9:04,1,12.8,-73.87634277,40.77223969,1,-73.99520874,40.72726059,1,43,0,0.5,9.87,5.54,59.21,3/1/16,3/1/16 0:00,0,39,52
1,3/1/16 7:20,3/1/16 7:33,2,2.2,-73.96363831,40.77103043,1,-73.98949432,40.75598526,2,11,0,0.5,0,0,11.8,3/1/16,3/1/16 0:00,0,39,52
1,2/7/16 22:35,2/7/16 22:54,1,8.6,-73.77702332,40.64495087,1,-73.85738373,40.7273941,1,25.5,0.5,0.5,2.2,0,29,2/7/16,2/7/16 0:00,0,33,47
1,3/3/16 14:29,3/3/16 14:38,1,1.1,-74.00557709,40.7375946,1,-73.98962402,40.74077988,1,7.5,0,0.5,2.05,0,10.35,3/3/16,3/3/16 0:00,0,26,36
2,3/10/16 20:53,3/10/16 20:57,2,1.26,-73.96581268,40.76541138,1,-73.950737,40.77156067,1,6,0.5,0.5,1.82,0,9.12,3/10/16,3/10/16 0:00,0,63,79
1,2/19/16 22:39,2/19/16 22:43,3,0.9,-73.99098206,40.74954224,1,-74.00275421,40.74981689,2,5.5,0.5,0.5,0,0,6.8,2/19/16,2/19/16 0:00,0,24,39
2,2/10/16 21:47,2/10/16 21:56,5,1.46,-73.99365234,40.75170898,1,-73.98758698,40.76839066,1,8,0.5,0.5,1.86,0,11.16,2/10/16,2/10/16 0:00,0.01,31,39
1,3/4/16 14:01,3/4/16 14:12,1,2.8,-74.00801849,40.70548248,1,-74.01017761,40.73200989,1,10.5,0,0.5,2.25,0,13.55,3/4/16,3/4/16 0:00,0.11,30,39
2,3/1/16 9:20,3/1/16 9:44,1,2.66,-73.95319366,40.79138947,1,-73.97779846,40.75716019,1,16,0,0.5,3.36,0,20.16,3/1/16,3/1/16 0:00,0,39,52
2,1/2/16 16:18,1/2/16 16:23,6,1.23,-73.99153137,40.72694016,1,-73.9803772,40.74248886,1,6.5,0,0.5,1.46,0,8.76,1/2/16,1/2/16 0:00,0,32,40
2,3/1/16 17:52,3/1/16 18:04,1,2.63,-73.98173523,40.76047516,1,-73.95582581,40.78501129,1,11,1,0.5,2.56,0,15.36,3/1/16,3/1/16 0:00,0,39,52
1,2/6/16 16:21,2/6/16 16:27,1,1.2,-73.96453857,40.76727676,1,-73.96776581,40.75263214,2,6.5,0,0.5,0,0,7.3,2/6/16,2/6/16 0:00,0,30,40
1,3/2/16 23:55,3/3/16 0:11,1,4,-73.98327637,40.72124481,1,-73.96382904,40.76150894,1,15.5,0.5,0.5,3,0,19.8,3/2/16,3/2/16 0:00,0.14,29,55
1,3/2/16 13:36,3/2/16 13:58,3,9.6,0,0,1,0,0,1,28.5,0,0.5,6,5.54,40.84,3/2/16,3/2/16 0:00,0.14,29,55
2,3/12/16 19:46,3/12/16 19:54,1,0.96,-73.99136353,40.73316956,1,-74.00244904,40.72660065,2,6.5,0,0.5,0,0,7.3,3/12/16,3/12/16 0:00,0,40,59
2,3/7/16 17:33,3/7/16 18:02,1,4.42,-73.96133423,40.77127457,1,-74.00778198,40.73178864,1,20,1,0.5,2,0,23.8,3/7/16,3/7/16 0:00,0,36,60
2,2/4/16 0:25,2/4/16 0:34,1,2.33,-73.98835754,40.72333145,1,-73.989151,40.74845886,1,9.5,0.5,0.5,2.16,0,12.96,2/4/16,2/4/16 0:00,0,44,59
1,1/8/16 21:00,1/8/16 21:50,3,6.1,-74.00197601,40.72813416,1,-73.9577179,40.72210312,1,33,0.5,0.5,8.55,0,42.85,1/8/16,1/8/16 0:00,0,31,46
2,2/2/16 19:01,2/2/16 19:07,1,1.07,-73.98574829,40.72706985,1,-73.97457123,40.73646164,1,6,1,0.5,1.17,0,8.97,2/2/16,2/2/16 0:00,0,38,50
2,2/11/16 7:35,2/11/16 7:39,1,0.42,-73.9748764,40.75588989,1,-73.97120667,40.76102829,1,4.5,0,0.5,1.06,0,6.36,2/11/16,2/11/16 0:00,0,18,31
2,2/10/16 22:06,2/10/16 22:11,6,1.07,-73.9783783,40.75502396,1,-73.99029541,40.74684525,1,6,0.5,0.5,0.9,0,8.2,2/10/16,2/10/16 0:00,0.01,31,39
2,3/8/16 22:24,3/8/16 22:35,2,2.7,-73.98389435,40.75483322,1,-73.97231293,40.78663254,1,11,0.5,0.5,2.46,0,14.76,3/8/16,3/8/16 0:00,0,47,67
2,2/5/16 17:30,2/5/16 17:36,1,1.17,-73.98854828,40.74369049,1,-74.00045013,40.73318863,1,6,1,0.5,1.56,0,9.36,2/5/16,2/5/16 0:00,0.53,31,44
1,2/19/16 23:43,2/19/16 23:51,1,1.5,-73.99478149,40.72579193,1,-73.98069,40.74235916,1,7.5,0.5,0.5,1.75,0,10.55,2/19/16,2/19/16 0:00,0,24,39
2,2/7/16 20:36,2/7/16 21:03,1,17.24,-73.78993988,40.64673996,2,-73.9888916,40.75844574,1,52,0,0.5,11.67,5.54,70.01,2/7/16,2/7/16 0:00,0,33,47
2,3/14/16 22:46,3/15/16 22:13,5,17.12,-73.79727936,40.64477921,2,-73.98783875,40.71989822,1,52,0,0.5,10.56,0,63.36,3/14/16,3/14/16 0:00,0.29,40,51
1,1/9/16 14:30,1/9/16 14:30,1,0,-74.00242615,40.74671173,1,0,0,2,2.5,0,0.5,0,0,3.3,1/9/16,1/9/16 0:00,0,40,47
1,2/3/16 14:21,2/3/16 14:26,1,1,-73.95554352,40.76862335,1,-73.94772339,40.78044891,2,6,0,0.5,0,0,6.8,2/3/16,2/3/16 0:00,0.73,42,59
2,3/9/16 7:43,3/9/16 7:48,1,0.74,-73.97872162,40.7566452,1,-73.9879837,40.7539711,2,5,0,0.5,0,0,5.8,3/9/16,3/9/16 0:00,0,44,77
2,3/9/16 8:48,3/9/16 8:55,1,0.86,-73.96627808,40.76483154,1,-73.95663452,40.76690292,1,6.5,0,0.5,1.82,0,9.12,3/9/16,3/9/16 0:00,0,44,77
1,3/6/16 13:05,3/6/16 13:10,1,0.3,-73.99139404,40.74642563,1,-73.99041748,40.74846268,2,4.5,0,0.5,0,0,5.3,3/6/16,3/6/16 0:00,0,32,44
2,3/11/16 8:40,3/11/16 8:47,1,0.57,-73.96273804,40.76488495,1,-73.96828461,40.76499176,2,6.5,0,0.5,0,0,7.3,3/11/16,3/11/16 0:00,0.06,48,68
2,2/1/16 22:40,2/1/16 22:50,5,2.3,-73.99464417,40.7248497,1,-73.97548676,40.75245667,1,10,0.5,0.5,2.26,0,13.56,2/1/16,2/1/16 0:00,0.01,44,59
1,1/5/16 14:46,1/5/16 14:53,1,1.1,-73.98439789,40.77986526,1,-73.97322845,40.79035187,2,7,0,0.5,0,0,7.8,1/5/16,1/5/16 0:00,0,11,29
1,1/3/16 16:57,1/3/16 17:24,3,10,-73.99970245,40.74859619,1,-73.87265778,40.77447128,2,30.5,0,0.5,0,5.54,36.84,1/3/16,1/3/16 0:00,0,35,45
2,3/6/16 20:51,3/6/16 20:57,5,1.15,-73.99299622,40.71397018,1,-73.98679352,40.72909927,2,6.5,0.5,0.5,0,0,7.8,3/6/16,3/6/16 0:00,0,32,44
2,3/5/16 23:50,3/5/16 23:56,2,1.38,-73.97709656,40.76105881,1,-73.96813965,40.76963043,2,6.5,0.5,0.5,0,0,7.8,3/5/16,3/5/16 0:00,0,28,41
1,1/8/16 8:52,1/8/16 9:20,1,5.3,-73.97470093,40.74246597,1,-73.94798279,40.80416489,1,22,0,0.5,4.55,0,27.35,1/8/16,1/8/16 0:00,0,31,46
2,1/27/16 22:55,1/27/16 23:21,3,5.24,-73.98388672,40.72932053,1,-73.9235611,40.70581818,1,20.5,0.5,0.5,1.5,0,23.3,1/27/16,1/27/16 0:00,0,34,47
1,2/3/16 8:24,2/3/16 8:37,1,1.6,-74.00593567,40.75113297,1,-73.99770355,40.73443985,1,10,0,0.5,3.2,0,14,2/3/16,2/3/16 0:00,0.73,42,59
2,2/12/16 10:50,2/12/16 11:14,2,3.8,-73.94776154,40.77501678,1,-73.990242,40.75086212,2,18.5,0,0.5,0,0,19.3,2/12/16,2/12/16 0:00,0,15,27
2,3/11/16 10:11,3/11/16 10:28,1,2.9,-73.98722839,40.75059891,1,-73.95632172,40.77574921,1,13,0,0.5,2.76,0,16.56,3/11/16,3/11/16 0:00,0.06,48,68
2,3/12/16 9:48,3/12/16 9:55,1,1.42,-74.00197601,40.74687958,1,-73.99054718,40.75904846,1,7,0,0.5,1.56,0,9.36,3/12/16,3/12/16 0:00,0,40,59
1,2/10/16 19:55,2/10/16 20:14,1,4.6,-74.0133667,40.7053833,1,-73.98720551,40.73151779,2,18,1,0.5,0,0,19.8,2/10/16,2/10/16 0:00,0.01,31,39
1,2/3/16 22:18,2/3/16 22:37,1,2.8,-73.9681015,40.75922012,1,-73.92605591,40.758461,1,14.5,0.5,0.5,3.15,0,18.95,2/3/16,2/3/16 0:00,0.73,42,59
2,1/3/16 14:23,1/3/16 14:35,1,2.63,-73.96185303,40.77373886,1,-73.96784973,40.80054474,1,11.5,0,0.5,2.2,0,14.5,1/3/16,1/3/16 0:00,0,35,45
2,3/3/16 7:26,3/3/16 7:31,1,0.85,-73.95796204,40.76836014,1,-73.96753693,40.76290131,1,5.5,0,0.5,1,0,7.3,3/3/16,3/3/16 0:00,0,26,36
1,1/10/16 12:29,1/10/16 12:38,1,1.9,-73.9620285,40.77902222,1,-73.96696472,40.75744629,2,8.5,0,0.5,0,0,9.3,1/10/16,1/10/16 0:00,1.8,40,59
2,3/3/16 19:18,3/3/16 19:53,1,11.49,-73.87103271,40.77377701,1,-73.98936462,40.75281525,2,36,1,0.5,0,5.54,43.34,3/3/16,3/3/16 0:00,0,26,36
1,2/2/16 9:35,2/2/16 9:54,1,2.9,-73.96570587,40.79529953,1,-73.99278259,40.75750732,2,14,0,0.5,0,0,14.8,2/2/16,2/2/16 0:00,0,38,50
1,1/9/16 0:18,1/9/16 0:29,1,1.4,0,0,1,0,0,1,8.5,0.5,0.5,2.9,0,12.7,1/9/16,1/9/16 0:00,0,40,47
1,2/3/16 20:01,2/3/16 20:14,2,2.2,-73.99409485,40.75120163,1,-73.98416901,40.75674057,2,11,0.5,0.5,0,0,12.3,2/3/16,2/3/16 0:00,0.73,42,59
2,2/2/16 10:33,2/2/16 11:12,1,9.3,-73.87075806,40.77369308,1,-73.99490356,40.75206375,1,35,0,0.5,8.27,5.54,49.61,2/2/16,2/2/16 0:00,0,38,50
2,2/6/16 13:47,2/6/16 13:57,1,1.95,-73.97466278,40.76229858,1,-73.95082855,40.77167892,1,9,0,0.5,1.96,0,11.76,2/6/16,2/6/16 0:00,0,30,40
2,2/7/16 0:21,2/7/16 0:47,1,5.76,-73.95593262,40.77599335,1,-74.00602722,40.74374008,2,20.5,0.5,0.5,0,0,21.8,2/7/16,2/7/16 0:00,0,33,47
2,3/5/16 12:11,3/5/16 12:20,1,0.81,-73.99362183,40.74993896,1,-73.98747253,40.76037979,2,7,0,0.5,0,0,7.8,3/5/16,3/5/16 0:00,0,28,41
1,2/6/16 17:34,2/6/16 18:06,1,5.5,-73.98397064,40.77555466,1,-73.99733734,40.71607208,1,23.5,0,0.5,6.05,0,30.35,2/6/16,2/6/16 0:00,0,30,40
1,3/1/16 21:15,3/1/16 21:18,1,0.5,-73.97140503,40.76044464,1,-73.96943665,40.76628113,1,4,0.5,0.5,1.06,0,6.36,3/1/16,3/1/16 0:00,0,39,52
2,1/1/16 21:21,1/1/16 21:56,1,16.18,-73.95766449,40.71780014,1,-73.88985443,40.65122604,1,46.5,0.5,0.5,0,0,47.8,1/1/16,1/1/16 0:00,0,34,42
2,3/3/16 16:55,3/3/16 17:29,6,11.24,-73.97328949,40.75486755,1,-73.86408997,40.76974869,1,34,1,0.5,10.34,5.54,51.68,3/3/16,3/3/16 0:00,0,26,36
1,1/1/16 23:07,1/1/16 23:22,1,3.4,-73.98861694,40.7587738,1,-73.97021484,40.80134583,1,14,0.5,0.5,3.05,0,18.35,1/1/16,1/1/16 0:00,0,34,42
2,3/7/16 8:38,3/7/16 8:43,5,0.77,-73.97408295,40.74710846,1,-73.97675323,40.73923874,1,5.5,0,0.5,1.26,0,7.56,3/7/16,3/7/16 0:00,0,36,60
2,3/6/16 0:21,3/6/16 0:28,2,1.06,-73.96633148,40.76207352,1,-73.98206329,40.76602936,1,6.5,0.5,0.5,1,0,8.8,3/6/16,3/6/16 0:00,0,32,44
1,2/12/16 17:45,2/12/16 17:54,1,1.2,-73.9679184,40.76287842,1,-73.95581818,40.77278137,1,8,1,0.5,0.5,0,10.3,2/12/16,2/12/16 0:00,0,15,27
2,2/12/16 14:19,2/12/16 14:25,1,0.89,-73.99240112,40.73070908,1,-74.00243378,40.73366165,1,5.5,0,0.5,1.26,0,7.56,2/12/16,2/12/16 0:00,0,15,27
1,1/1/16 21:11,1/1/16 21:30,1,2.3,-73.99481964,40.76583862,1,-73.99118805,40.74986267,1,13.5,0.5,0.5,2.95,0,17.75,1/1/16,1/1/16 0:00,0,34,42
1,2/5/16 12:40,2/5/16 13:01,2,2.3,-74.00021362,40.73464584,1,-73.97842407,40.76293564,1,14,0,0.5,1.5,0,16.3,2/5/16,2/5/16 0:00,0.53,31,44
2,3/12/16 0:37,3/12/16 0:37,1,0,0,0,5,-73.95688629,40.77077103,1,60,0,0,12.06,0,72.36,3/12/16,3/12/16 0:00,0,40,59
1,3/4/16 16:01,3/4/16 16:10,2,1,-73.99956512,40.73860168,1,-73.98288727,40.73157883,1,7,1,0.5,1.75,0,10.55,3/4/16,3/4/16 0:00,0.11,30,39
2,3/3/16 8:15,3/3/16 8:38,5,1.67,-73.97828674,40.7523613,1,-74.00153351,40.75138092,1,15,0,0.5,3.16,0,18.96,3/3/16,3/3/16 0:00,0,26,36
1,2/11/16 14:49,2/11/16 15:13,1,6.7,-73.95211029,40.81898117,1,-73.99791718,40.75319672,1,24,0,0.5,4.95,0,29.75,2/11/16,2/11/16 0:00,0,18,31
